0.025	1.232
0.075	1.232
0.125	1.232
0.175	1.232
0.225	1.232
0.275	1.232
0.325	1.233
0.375	1.233
0.425	1.233
0.475	1.233
0.525	1.233
0.575	1.233
0.625	1.234
0.675	1.234
0.725	1.234
0.775	1.235
0.825	1.235
0.875	1.236
0.925	1.236
0.975	1.237
1.025	1.238
1.075	1.240
1.125	1.242
1.175	1.246
1.225	1.251
1.275	1.264
1.325	1.308
1.375	0.947
1.425	1.180
1.475	1.202
1.525	1.211
1.575	1.215
1.625	1.218
1.675	1.220
1.725	1.222
1.775	1.223
1.825	1.224
1.875	1.224
1.925	1.225
1.975	1.225
2.025	1.226
2.075	1.226
2.125	1.227
2.175	1.227
2.225	1.227
2.275	1.227
2.325	1.228
2.375	1.228
2.425	1.228
2.475	1.228
2.525	1.229
2.575	1.229
2.625	1.229
2.675	1.229
2.725	1.229
2.775	1.230
2.825	1.230
2.875	1.230
2.925	1.230
2.975	1.230
3.025	1.231
3.075	1.231
3.125	1.231
3.175	1.231
3.225	1.231
3.275	1.232
3.325	1.232
3.375	1.232
3.425	1.232
3.475	1.232
3.525	1.233
3.575	1.233
3.625	1.233
3.675	1.233
3.725	1.233
3.775	1.234
3.825	1.234
3.875	1.234
3.925	1.234
3.975	1.234
4.025	1.235
4.075	1.235
4.125	1.235
4.175	1.235
4.225	1.236
4.275	1.236
4.325	1.236
4.375	1.236
4.425	1.237
4.475	1.237
4.525	1.237
4.575	1.237
4.625	1.238
4.675	1.238
4.725	1.238
4.775	1.239
4.825	1.239
4.875	1.239
4.925	1.239
4.975	1.240
5.025	1.240
5.075	1.240
5.125	1.241
5.175	1.241
5.225	1.241
5.275	1.242
5.325	1.242
5.375	1.242
5.425	1.243
5.475	1.243
5.525	1.244
5.575	1.244
5.625	1.244
5.675	1.245
5.725	1.245
5.775	1.246
5.825	1.246
5.875	1.246
5.925	1.247
5.975	1.247
6.025	1.248
6.075	1.248
6.125	1.249
6.175	1.249
6.225	1.250
6.275	1.250
6.325	1.251
6.375	1.251
6.425	1.252
6.475	1.252
6.525	1.253
6.575	1.254
6.625	1.254
6.675	1.255
6.725	1.255
6.775	1.256
6.825	1.257
6.875	1.257
6.925	1.258
6.975	1.259
7.025	1.260
7.075	1.260
7.125	1.261
7.175	1.262
7.225	1.263
7.275	1.263
7.325	1.264
7.375	1.265
7.425	1.266
7.475	1.267
7.525	1.268
7.575	1.269
7.625	1.270
7.675	1.271
7.725	1.272
7.775	1.273
7.825	1.274
7.875	1.275
7.925	1.276
7.975	1.277
8.025	1.278
8.075	1.280
8.125	1.281
8.175	1.282
8.225	1.284
8.275	1.285
8.325	1.287
8.375	1.288
8.425	1.290
8.475	1.291
8.525	1.293
8.575	1.295
8.625	1.296
8.675	1.298
8.725	1.300
8.775	1.302
8.825	1.304
8.875	1.306
8.925	1.309
8.975	1.311
9.025	1.313
9.075	1.316
9.125	1.318
9.175	1.321
9.225	1.324
9.275	1.327
9.325	1.330
9.375	1.333
9.425	1.337
9.475	1.340
9.525	1.344
9.575	1.348
9.625	1.352
9.675	1.356
9.725	1.361
9.775	1.366
9.825	1.371
9.875	1.377
9.925	1.383
9.975	1.389
