1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.993158 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.99472 0.938667 0.958637 1 0.982699 0.990226 0.919481 0.994565 0.970894 1 1 0.949785 1 0.98864 0.967765 0.934998 0.934107 0.899945 0.952889 0.911465 0.877894 0.843225 0.907814 0.873393 0.838668 0.779581 0.80136 0.730647 0.759007 0.791826 0.72033 0.727681 0.606298 0.68929 0.720377 0.755564 0.870903 0.869982 0.880766 0.878025 0.652227 0.623201 0.606601 0.523064 0.464976 0.456738 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.960326 0.971219 0.998742 0.961704 0.984833 0.950734 0.933064 0.96969 0.954194 0.942532 0.943267 0.905899 0.910283 0.895637 0.957507 0.950593 0.916279 0.882602 0.852567 0.862741 0.842154 0.834394 0.768071 0.77009 0.750352 0.755017 0.84342 0.846852 0.811512 0.867439 0.829315 0.831887 0.748234 0.657027 0.65552 0.640447 0.637236 0.551186 0.598833 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.99151 0.98319 1 0.994848 1 0.916257 0.94097 0.89997 0.944824 0.941527 0.945402 0.904757 0.937549 0.961052 0.964303 0.985941 0.871671 0.808343 0.939407 0.92333 0.890085 0.979567 0.888214 0.843385 0.904954 0.834381 0.788366 0.825342 0.882019 0.853037 0.8954 0.89941 0.744802 0.817545 0.830434 0.796122 0.694719 0.729708 0.742161 0.721438 0.658521 0.555309 0.545653 0.565902 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.975753 1 1 1 0.990442 0.946723 1 0.954926 0.915361 0.879342 0.931194 0.909272 0.929611 0.908623 0.921589 0.935137 0.832251 0.911087 0.810873 0.913245 0.875931 0.906098 0.938318 0.93551 0.902516 0.858334 0.801346 0.753868 0.828283 0.845602 0.850562 0.865808 0.829415 0.788243 0.785051 0.765408 0.757964 0.795936 0.786997 0.780021 0.736944 0.538684 0.552404 0.633424 0.363791 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.982717 1 0.976474 0.895598 0.912807 0.886893 0.945492 0.984643 0.816879 0.847677 0.877943 0.879379 0.914532 0.880884 0.813536 0.966498 0.873747 0.877028 0.79006 0.901989 0.914884 0.977933 0.94744 0.917852 0.841721 0.848627 0.878808 0.875827 0.886266 0.847929 0.797297 0.763077 0.710689 0.815426 0.771128 0.767486 0.844827 0.823798 0.775632 0.654357 0.57837 0.571555 0.586185 0.234919 0.225777 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.999012 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.962506 0.984336 1 0.963812 0.949082 0.896614 0.8951 0.892742 0.949093 0.853462 0.881793 0.862186 0.925663 0.887428 0.877793 0.864254 0.92953 0.867906 0.916553 0.889359 0.904151 0.969268 0.958964 0.944175 0.880321 0.909694 0.898074 0.886678 0.980971 0.94164 0.861075 0.797311 0.744605 0.720276 0.732433 0.77239 0.668397 0.781772 0.736039 0.688955 0.674224 0.613398 0.436521 0.523739 0.394115 0.414197 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.935692 0.977428 0.995706 0.971842 0.934825 0.891933 0.907264 0.895543 0.865174 0.870485 0.897295 0.911662 0.931699 0.873982 0.902105 0.856866 0.881143 0.942077 0.938133 0.967069 0.966232 0.992294 0.928509 0.923626 0.922927 0.920074 0.920285 0.927454 0.973582 0.889963 0.866205 0.850775 0.807123 0.784342 0.802362 0.824522 0.726784 0.674263 0.607359 0.650305 0.740947 0.625063 0.463981 0.601736 0.746634 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 0.926778 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.962169 0.915476 0.975247 0.949931 0.990123 0.966582 0.95361 0.93686 0.953326 0.997428 0.947746 0.976281 0.887515 0.89474 0.93863 0.910011 0.966756 0.960209 0.923059 0.937008 0.929946 0.970725 0.91334 0.903826 0.921029 0.942508 0.935361 0.981346 0.945618 0.873131 0.883263 0.784698 0.76508 0.811518 0.806677 0.678199 0.65911 0.682493 0.594867 0.748001 0.799981 0.82543 0.806475 0.724518 0.536034 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 0.790301 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.998978 0.997153 0.97386 0.928876 0.994277 1 0.921458 0.966632 0.888449 0.964688 1 0.956927 0.892268 0.83209 0.976314 0.931417 0.950962 0.975187 0.907879 1 0.931201 0.934263 0.949084 0.945128 0.931597 0.946583 0.898654 0.919752 0.854169 0.883526 0.828591 0.832797 0.828547 0.852363 0.775919 0.740152 0.641621 0.783581 0.803647 0.96319 0.759785 1 0.992476 0.710031 0.526684 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 0.911456 0.840113 0.948621 0.855259 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.999565 1 1 1 1 1 0.996699 0.977746 1 0.909282 0.937403 0.915507 0.956896 0.933718 0.931472 0.913444 0.940417 1 0.931444 0.979637 0.873704 0.88575 0.912595 0.908571 0.918685 0.916835 0.893056 0.930038 0.831119 0.825785 0.795918 0.820889 0.859936 0.869306 0.754004 0.824244 0.747849 0.822281 0.568802 0.242043 1 1 1 0.967952 0.457556 0.781326 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 0.99657 0.969165 0.884666 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.935592 1 1 1 0.974971 1 0.894224 1 0.981475 0.966491 1 0.975722 0.891958 0.962548 0.946182 0.928154 0.974325 0.909119 0.867834 0.954274 0.910329 0.934335 0.971901 0.897978 0.887192 0.969604 0.883992 0.785691 0.90857 0.863754 0.85418 0.780352 0.752634 0.846732 0.864653 0.844543 0.850797 0.839188 0.926376 0.00447064 0.00870071 1 1 1 0.744149 0.430674 0.174571 0.468832 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.942913 0.88861 0.615438 0.843819 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.947549 0.963451 0.97569 0.960912 0.986064 0.985059 0.942476 0.962655 0.915579 0.923444 0.91627 0.891 0.879952 0.876613 0.969303 0.911708 0.896638 0.923565 0.998518 0.857248 0.930053 0.990495 0.972377 0.910486 0.860305 0.923126 0.870062 0.89414 0.87603 0.89876 0.861159 0.884778 0.884225 0.898902 0.86734 0.812143 0.859909 0.127609 0.00250909 0.0173465 0.810969 0.987654 0.876649 0.588019 0.387336 0.205427 0.106754 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.96239 0.900564 0.797963 0.815615 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.996135 1 1 0.969469 0.99672 0.973483 0.959594 1 1 1 0.91458 1 0.944181 0.976451 0.99138 0.916528 0.899258 0.943766 0.985429 0.989824 0.986364 0.996149 0.973941 1 0.900709 0.995084 0.940169 0.954542 0.874503 0.899821 0.889126 0.867182 0.831836 0.905614 0.880359 0.891387 0.92293 0.875102 0.862741 0.857509 0.803769 0.271114 0.247585 0.427468 0.164309 0.0424562 0.0310175 0.0319897 0.07007 0.0737035 0.0901511 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.933167 0.970975 0.932626 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.998194 1 1 1 1 1 0.942186 1 1 0.9894 0.98339 1 0.966628 0.958013 1 1 0.980146 0.939558 0.940744 0.947759 0.906659 0.876164 0.853407 0.960052 0.918295 0.961691 0.902604 0.907863 0.950631 0.881016 0.854437 0.894914 0.873582 0.879387 0.876275 0.842033 0.810739 0.819409 0.877753 0.917476 0.960115 0.85184 0.873843 0.873357 0.68902 0.687126 0.129466 0.0104635 0.0187264 0.0309025 0.0313652 0.0353258 0.041495 0.207117 0.10258 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.866401 1 1 1 1 1 1 1 1 1 1 0.982449 1 0.997291 1 1 1 1 1 0.983017 0.988673 0.991537 1 1 0.977812 1 0.982019 0.954097 1 1 0.995108 0.996032 1 0.990434 0.971603 0.98884 0.93329 0.865849 0.878941 0.884451 0.972188 0.933661 0.950261 0.935449 0.924947 0.88689 0.87638 0.901333 0.896542 0.875267 0.932598 0.856173 0.821505 0.809315 0.823796 0.773243 0.879716 0.885729 0.926555 0.925402 0.830514 0.902106 0.843272 0.803462 0.451135 0.0634652 0.00232864 0.00589057 0.00711318 0.0249605 0.0738507 0.098273 0.258303 0.144228 0.340291 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.854676 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.953066 1 1 1 0.98266 1 0.946438 1 1 1 1 1 0.996796 0.980469 0.998532 0.915893 0.958431 0.968501 0.916047 0.968915 0.966955 0.944887 0.969776 0.879347 0.898616 0.908178 0.905484 0.890404 0.900296 0.937798 0.853083 0.926489 0.906804 0.938258 0.908913 0.811541 0.871447 0.88313 0.862012 0.731524 0.879502 0.867073 0.845556 0.869798 0.872111 0.851392 0.833385 0.823019 0.63208 0.312366 0.114737 1.42841e-06 1.81053e-24 0.00306817 0.0608351 0.0710164 0.196608 0.181724 0.240376 0.165466 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.954681 0.99894 0.939969 0.92284 0.938462 0.901233 1 0.945708 0.949005 0.907825 0.864929 0.904331 0.913872 0.923939 0.941144 1 0.919009 0.906597 0.950938 0.911525 0.917349 0.966658 0.812451 0.897894 0.897236 0.890071 0.838232 0.816034 0.852439 0.897596 0.883232 0.805459 0.862555 0.815072 0.801475 0.720729 0.251427 0.0880127 0.0721996 0.0339044 0.0870999 0.0654479 0.14056 0.155494 0.203741 0.312454 0.304109 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.991313 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.995421 1 1 1 1 1 1 1 1 1 0.993628 1 0.964269 1 1 0.996572 0.98976 1 0.944208 0.920257 0.968089 0.92229 0.922065 0.953752 0.978982 0.967588 0.914133 0.908806 0.908643 0.920624 0.938665 1 0.995495 0.963673 0.921023 0.885828 0.864814 0.886024 0.950012 0.903674 0.821212 0.776076 0.836753 0.873068 0.919926 0.839152 0.846282 0.951296 0.830315 0.690138 0.390872 0.0769945 0.0823365 0.131003 0.0879299 0.0885392 0.210381 0.0902991 0.272329 0.55904 0.69629 0.76987 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.988342 1 1 1 1 1 1 1 1 1 1 1 1 0.997574 0.922557 1 1 0.983327 1 1 1 1 1 1 1 1 1 0.996544 0.958599 1 0.982495 1 0.95714 0.967899 0.953569 0.931217 0.880497 0.956314 0.948948 0.918882 0.98999 0.933758 0.943299 0.97973 0.994857 0.985616 1 0.963445 0.937458 0.969055 0.943081 0.944715 0.934995 0.873499 0.940129 0.95872 0.887199 0.890075 0.851622 0.859244 0.831712 0.876876 0.772414 0.86684 0.947676 0.787958 0.797592 0.607185 0.16147 0.139271 0.226926 0.331802 0.166088 0.238411 0.314308 0.29091 0.630884 0.86408 0.784655 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.995916 1 1 1 1 1 0.969815 1 0.960235 0.986055 0.92432 0.927487 0.909021 0.937026 0.92194 0.882777 0.966805 0.973081 1 0.902558 0.948989 0.945299 0.986678 1 0.877064 0.927346 0.967753 0.913754 0.894083 0.865544 0.881357 0.907012 0.825436 0.822047 0.880572 0.862128 0.851251 0.870903 0.880333 0.906827 0.867655 0.746458 0.39327 0.449226 0.406354 0.418373 0.346559 0.339717 0.306419 0.557315 0.617802 0.487702 0.199176 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.98404 0.967728 0.958267 1 1 1 1 1 1 1 1 1 0.969388 1 0.996654 1 0.990291 1 1 0.999539 0.964949 0.981134 0.960769 0.896679 0.938897 0.954383 1 0.982229 0.916938 0.946429 0.947752 0.978617 0.879144 0.958824 0.98774 0.950295 0.97462 0.978004 1 0.894012 0.922027 0.832934 0.918396 0.888449 0.834089 0.856126 0.85338 0.896819 0.891479 0.840036 0.87593 0.88386 0.876686 0.888428 0.878402 0.71234 0.69045 0.511902 0.553251 0.369895 0.552231 0.645696 0.477867 0.399235 0.396757 0.110625 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.952502 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.975903 0.946252 0.985674 0.937657 0.871321 0.957497 1 0.983396 0.958651 0.976555 0.936791 0.997706 0.95032 0.955646 0.882621 0.923169 0.984842 0.951542 0.996353 0.959676 0.942962 0.965155 0.9626 0.919186 0.88946 0.851445 0.86243 0.832548 0.939473 0.939888 0.967485 0.928215 0.856156 0.826902 0.957168 0.931259 0.924494 0.808859 0.688146 0.636149 0.707966 0.584499 0.625903 0.695739 0.427839 0.278966 0.198843 0.0722491 0.0761347 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 0.996022 1 1 1 1 1 1 1 1 1 1 1 1 1 0.999635 1 1 1 1 1 0.96316 1 1 1 1 1 1 1 1 1 0.998823 1 1 1 0.9395 1 1 0.951383 0.977355 1 1 0.995413 1 0.957589 0.983636 1 0.962306 0.940805 0.9635 0.956197 0.959891 1 0.948646 1 1 0.882655 0.988261 0.958712 0.871294 0.921649 0.866837 0.991437 0.925921 0.862629 1 0.84945 0.87542 0.900297 0.97025 0.969726 0.949101 0.69294 0.72412 0.639542 0.594531 0.627531 0.647292 0.660815 0.236148 0.173534 0.091127 0.108177 0.0996692 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 0.966568 0.757422 0.828655 0.607768 0.996643 1 1 1 1 1 1 1 1 1 1 1 1 1 0.977065 1 1 0.980644 1 1 1 1 1 1 1 1 1 1 0.996024 1 1 1 1 0.996722 0.961346 0.955779 0.96117 1 1 1 0.969783 0.962042 1 0.919822 0.964545 0.905934 1 0.977327 0.97199 0.994316 0.999638 0.948914 0.958288 0.949673 0.859384 0.926113 0.888687 0.942035 0.882583 0.948007 0.891628 0.906867 0.920015 0.898569 0.914587 0.985309 1 0.987314 0.795306 0.544335 0.382226 0.500358 0.53714 0.576276 0.558828 0.526986 0.282481 0.0778068 0.105604 0.094437 0.113847 1 1 1 1 1 1
1 1 1 1 1 0.347111 0.865837 1 0.975265 0.817944 0.570586 0.424497 0.49957 0.930932 0.975064 0.890223 0.952254 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.984373 1 0.974115 1 0.985097 1 0.996139 1 1 1 1 1 0.996658 1 0.950867 0.953976 0.986236 1 1 0.995725 1 0.913973 0.921052 1 1 0.984603 1 0.920571 0.986137 0.933369 1 0.983715 0.998544 0.913278 0.902589 0.950478 0.91373 0.945997 0.886775 0.905803 0.927116 0.983149 1 0.902627 0.784586 0.397413 0.355673 0.383096 0.419788 0.52166 0.340216 0.455309 0.271774 0.123433 0.0804849 0.0704995 0.0900319 0.0188746 1 1 1 1 1
1 1 1 1 1 1 0.932673 0.870966 0.733202 0.613127 0.502827 0.450267 0.669781 0.92868 1 0.987682 0.980342 1 1 1 1 1 1 1 1 0.991233 1 1 1 0.980649 1 1 1 1 1 1 1 0.997397 0.994594 0.984861 1 1 1 1 0.951703 0.971878 1 1 0.932256 1 0.96461 0.974209 1 0.959173 1 0.964962 1 1 0.960414 1 1 0.929101 0.93659 0.984087 0.916318 0.993214 0.968018 0.909952 0.940865 0.945778 1 0.948353 0.922977 0.929842 0.917391 0.937222 0.863591 0.937225 1 0.954274 0.918381 0.566125 0.305799 0.319023 0.332522 0.462248 0.357978 0.268708 0.0985534 0.110001 0.111406 0.1183 0.102184 0.210684 0.00611193 1 1 1 1 1
1 1 1 1 1 0.758557 0.927145 0.71567 0.632363 0.5516 0.617784 0.668404 0.851972 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.970595 0.999991 1 1 0.994806 0.979601 1 1 1 1 1 1 1 1 1 0.974129 0.999261 1 0.967607 1 0.965454 0.973352 1 1 1 0.982732 1 0.953394 1 1 0.978212 0.944039 1 1 0.928214 0.95997 0.979215 0.970713 0.94927 0.908882 0.956007 0.974462 0.960567 0.96843 0.929482 0.947986 1 0.953398 0.95971 1 1 0.996509 0.814741 0.523037 0.253535 0.25785 0.384166 0.390145 0.371683 0.163377 0.0406277 0.0301487 0.0654737 0.249415 0.658894 0.476345 0.7944 1 1 1 1 1
