0.025	48475558138107.700
0.075	598385985537.477
0.125	77530550497.564
0.175	20173833485.728
0.225	7378652520.984
0.275	3304290520.692
0.325	1692420297.995
0.375	953836999.390
0.425	577455392.242
0.475	369557853.804
0.525	247228198.774
0.575	171483484.993
0.625	122572272.344
0.675	89856615.704
0.725	67307884.292
0.775	51359166.618
0.825	39820501.023
0.875	31303305.317
0.925	24901681.291
0.975	20009181.584
1.025	16209752.371
1.075	13210473.233
1.125	10797974.655
1.175	8806905.150
1.225	7088560.381
1.275	5448083.838
1.325	3344718.622
1.375	122440412.936
1.425	7921538.047
1.475	5370437.594
1.525	4302714.557
1.575	3614207.622
1.625	3102305.506
1.675	2696966.577
1.725	2365075.310
1.775	2087724.481
1.825	1852736.802
1.875	1651624.074
1.925	1478146.210
1.975	1327543.504
2.025	1196088.280
2.075	1080803.428
2.125	979275.321
2.175	889523.796
2.225	809908.504
2.275	739059.557
2.325	675824.996
2.375	619230.262
2.425	568446.461
2.475	522765.207
2.525	481578.454
2.575	444362.202
2.625	410663.205
2.675	380088.070
2.725	352294.257
2.775	326982.599
2.825	303891.066
2.875	282789.534
2.925	263475.382
2.975	245769.765
3.025	229514.458
3.075	214569.165
3.125	200809.218
3.175	188123.615
3.225	176413.320
3.275	165589.807
3.325	155573.803
3.375	146294.188
3.425	137687.057
3.475	129694.885
3.525	122265.812
3.575	115353.011
3.625	108914.138
3.675	102910.846
3.725	97308.360
3.775	92075.099
3.825	87182.347
3.875	82603.959
3.925	78316.099
3.975	74297.014
4.025	70526.824
4.075	66987.342
4.125	63661.910
4.175	60535.256
4.225	57593.361
4.275	54823.346
4.325	52213.362
4.375	49752.504
4.425	47430.720
4.475	45238.740
4.525	43168.003
4.575	41210.600
4.625	39359.214
4.675	37607.075
4.725	35947.906
4.775	34375.892
4.825	32885.633
4.875	31472.115
4.925	30130.680
4.975	28856.992
5.025	27647.018
5.075	26497.000
5.125	25403.436
5.175	24363.058
5.225	23372.818
5.275	22429.866
5.325	21531.542
5.375	20675.354
5.425	19858.974
5.475	19080.220
5.525	18337.048
5.575	17627.541
5.625	16949.902
5.675	16302.444
5.725	15683.582
5.775	15091.828
5.825	14525.782
5.875	13984.127
5.925	13465.624
5.975	12969.107
6.025	12493.476
6.075	12037.695
6.125	11600.789
6.175	11181.834
6.225	10779.961
6.275	10394.348
6.325	10024.219
6.375	9668.841
6.425	9327.519
6.475	8999.598
6.525	8684.456
6.575	8381.506
6.625	8090.189
6.675	7809.978
6.725	7540.374
6.775	7280.900
6.825	7031.108
6.875	6790.569
6.925	6558.878
6.975	6335.650
7.025	6120.518
7.075	5913.134
7.125	5713.168
7.175	5520.304
7.225	5334.244
7.275	5154.702
7.325	4981.407
7.375	4814.100
7.425	4652.535
7.475	4496.477
7.525	4345.702
7.575	4199.997
7.625	4059.159
7.675	3922.993
7.725	3791.313
7.775	3663.943
7.825	3540.713
7.875	3421.462
7.925	3306.036
7.975	3194.286
8.025	3086.072
8.075	2981.259
8.125	2879.718
8.175	2781.324
8.225	2685.961
8.275	2593.514
8.325	2503.876
8.375	2416.942
8.425	2332.614
8.475	2250.795
8.525	2171.396
8.575	2094.327
8.625	2019.506
8.675	1946.853
8.725	1876.289
8.775	1807.742
8.825	1741.140
8.875	1676.415
8.925	1613.503
8.975	1552.341
9.025	1492.869
9.075	1435.030
9.125	1378.768
9.175	1324.032
9.225	1270.770
9.275	1218.934
9.325	1168.479
9.375	1119.359
9.425	1071.533
9.475	1024.960
9.525	979.602
9.575	935.422
9.625	892.385
9.675	850.459
9.725	809.612
9.775	769.815
9.825	731.040
9.875	693.260
9.925	656.453
9.975	620.595
