70	1.3
71	1.3
72	1.3
73	1.3
74	1.3
75	1.3
76	1.3
77	1.3
78	1.3
79	1.3
80	1.3
81	1.3
82	1.3
83	1.3
84	1.3
85	1.3
86	1.3
87	1.3
88	1.3
89	1.3
90	1.3
91	1.3
92	1.3
93	1.3
94	1.3
95	1.3
96	1.3
97	1.3
98	1.3
99	1.3
100	1.3
101	1.3
102	1.3
103	1.3
104	1.3
105	1.3
106	1.3
107	1.3
108	1.3
109	1.3
110	1.3
111	1.3
112	1.3
113	1.3
114	1.3
115	1.3
116	1.3
117	1.3
118	1.3
119	1.3
120	1.3
121	1.3
122	1.3
123	1.3
124	1.3
125	1.3
126	1.3
127	1.3
128	1.3
129	1.3
130	1.3
131	1.3
132	1.3
133	1.3
134	1.3
135	1.3
136	1.3
137	1.3
138	1.3
139	1.3
140	1.3
141	1.3
142	1.3
143	1.3
144	1.3
145	1.3
146	1.3
147	1.3
148	1.3
149	1.3
150	1.3
151	1.3
152	1.3
153	1.3
154	1.3
155	1.3
156	1.3
157	1.3
158	1.3
159	1.3
160	1.3
161	1.3
162	1.3
163	1.3
164	1.3
165	1.3
166	1.3
167	1.3
168	1.3
169	1.3
170	1.3
171	1.3
172	1.3
173	1.3
174	1.3
175	1.3
176	1.3
177	1.3
178	1.3
179	1.3
180	1.3
181	1.3
182	1.3
183	1.3
184	1.3
185	1.3
186	1.3
187	1.3
188	1.3
189	1.3
190	1.3
191	1.3
192	1.3
193	1.3
194	1.3
195	1.3
196	1.3
197	1.3
198	1.3
199	1.3
200	1.3
201	1.3
202	1.3
203	1.3
204	1.3
205	1.3
206	1.3
207	1.3
208	1.3
209	1.3
210	1.3
211	1.3
212	1.3
213	1.3
214	1.3
215	1.3
216	1.3
217	1.3
218	1.3
219	1.3
220	1.3
221	1.3
222	1.3
223	1.3
224	1.3
225	1.3
226	1.3
227	1.3
228	1.3
229	1.3
230	1.3
231	1.3
232	1.3
233	1.3
234	1.3
235	1.3
236	1.3
237	1.3
238	1.3
239	1.3
240	1.3
241	1.3
242	1.3
243	1.3
244	1.3
245	1.3
246	1.3
247	1.3
248	1.3
249	1.3
250	1.32767
251	1.34751
252	1.42638
253	1.41818
254	1.38365
255	1.39958
256	1.39635
257	1.4262
258	1.34779
259	1.36687
260	1.39434
261	1.3708
262	1.27105
263	1.21826
264	1.21522
265	1.25913
266	1.30884
267	1.30677
268	1.40678
269	1.51729
270	1.57429
271	1.41114
272	1.27531
273	1.36761
274	1.65446
275	2.16283
276	2.89653
277	3.4773
278	3.86544
279	4.29574
280	4.23436
281	4.67287
282	4.99936
283	5.45926
284	5.95267
285	6.19131
286	6.42614
287	8.00967
288	7.32501
289	8.37012
290	7.98163
291	7.76836
292	8.03566
293	9.34621
294	10.4698
295	10.7605
296	9.57433
297	8.27358
298	10.7284
299	12.3228
300	9.20019
301	13.3906
302	12.0892
303	12.6442
304	10.6431
305	12.3334
306	13.5529
307	12.4045
308	18.1784
309	14.1128
310	21.1061
311	17.2613
312	15.8957
313	21.3964
314	24.6093
315	31.7529
316	19.7417
317	20.1936
318	24.1499
319	17.0051
320	22.1967
321	53.4917
322	66.7499
323	22.5466
324	17.2406
325	32.6073
326	35.569
327	115.129
328	82.2478
329	65.3481
330	41.5962
331	115.129
332	115.129
333	115.129
334	115.129
335	115.129
336	98.6722
337	115.129
338	115.129
339	115.129
340	115.129
341	115.129
342	115.129
343	115.129
344	115.129
345	115.129
346	115.129
347	115.129
348	115.129
349	115.129
350	115.129
351	115.129
352	115.129
353	115.129
354	115.129
355	115.129
356	115.129
357	115.129
358	115.129
359	115.129
360	115.129
361	115.129
362	115.129
363	115.129
364	115.129
365	115.129
366	115.129
367	115.129
368	115.129
369	115.129
370	115.129
371	115.129
372	115.129
373	115.129
374	115.129
375	115.129
376	115.129
377	115.129
378	115.129
379	115.129
380	115.129
381	115.129
382	115.129
383	115.129
384	115.129
385	115.129
386	115.129
387	115.129
388	115.129
389	115.129
390	115.129
391	115.129
392	115.129
393	115.129
394	115.129
395	115.129
396	115.129
397	115.129
398	115.129
399	115.129
400	115.129
401	115.129
402	115.129
403	115.129
404	115.129
405	115.129
406	115.129
407	115.129
408	115.129
409	115.129
410	115.129
411	115.129
412	115.129
413	115.129
414	115.129
415	115.129
416	115.129
417	115.129
418	115.129
419	115.129
420	115.129
421	115.129
422	115.129
423	115.129
424	115.129
425	115.129
426	115.129
427	115.129
428	115.129
429	115.129
430	115.129
431	115.129
432	115.129
433	115.129
434	115.129
435	115.129
436	115.129
437	115.129
438	115.129
439	115.129
440	115.129
441	115.129
442	115.129
443	115.129
444	115.129
445	115.129
446	115.129
447	115.129
448	115.129
449	115.129
450	115.129
451	115.129
452	115.129
453	115.129
454	115.129
455	115.129
456	115.129
457	115.129
458	115.129
459	115.129
460	115.129
461	115.129
462	115.129
463	115.129
464	115.129
465	115.129
466	115.129
467	115.129
468	115.129
469	115.129
470	115.129
471	115.129
472	115.129
473	115.129
474	115.129
475	115.129
476	115.129
477	115.129
478	115.129
479	115.129
480	115.129
481	115.129
482	115.129
483	115.129
484	115.129
485	115.129
486	115.129
487	115.129
488	115.129
489	115.129
490	115.129
491	115.129
492	115.129
493	115.129
494	115.129
495	115.129
496	115.129
497	115.129
498	115.129
499	115.129
500	115.129
501	115.129
502	115.129
503	115.129
504	115.129
505	115.129
506	115.129
507	115.129
508	115.129
509	115.129
510	115.129
511	115.129
512	115.129
513	115.129
514	115.129
515	115.129
516	115.129
517	115.129
518	115.129
519	115.129
520	115.129
521	115.129
522	115.129
523	115.129
524	115.129
525	115.129
526	115.129
527	115.129
528	115.129
529	115.129
530	115.129
531	115.129
532	115.129
533	115.129
534	115.129
535	115.129
536	115.129
537	115.129
538	115.129
539	115.129
540	115.129
541	115.129
542	115.129
543	115.129
544	115.129
545	115.129
546	115.129
547	115.129
548	115.129
549	115.129
550	115.129
551	115.129
552	115.129
553	115.129
554	115.129
555	115.129
556	115.129
557	115.129
558	115.129
559	115.129
560	115.129
561	115.129
562	115.129
563	115.129
564	115.129
565	115.129
566	115.129
567	115.129
568	115.129
569	115.129
570	115.129
571	115.129
572	115.129
573	115.129
574	115.129
575	115.129
576	115.129
577	115.129
578	115.129
579	115.129
580	115.129
581	115.129
582	103.927
583	108.379
584	115.129
585	115.129
586	82.3361
587	108.277
588	115.129
589	115.129
590	115.129
591	102.814
592	115.129
593	115.129
594	115.129
595	115.129
596	115.129
597	115.129
598	71.033
599	115.129
600	115.129
601	115.13
602	115.13
603	115.13
604	115.13
605	115.13
606	115.13
607	115.13
608	115.13
609	115.13
610	115.13
611	115.13
612	115.13
613	115.13
614	115.13
615	115.13
616	115.13
617	115.13
618	115.13
619	115.13
620	115.13
621	115.13
622	115.13
623	115.13
624	115.13
625	115.13
626	115.13
627	115.13
628	115.13
629	115.13
630	115.13
631	115.13
632	115.13
633	115.13
634	115.13
635	115.13
636	115.13
637	115.13
638	115.13
639	115.13
640	115.13
641	115.13
642	115.13
643	115.13
644	115.13
645	115.13
646	115.13
647	115.13
648	115.13
649	115.13
650	115.13
651	115.13
652	115.13
653	115.13
654	115.13
655	115.13
656	115.13
657	115.13
658	115.13
659	115.13
660	115.13
661	115.13
662	115.13
663	115.13
664	115.13
665	115.13
666	115.13
667	115.13
668	115.13
669	115.13
670	115.13
671	115.13
672	115.13
673	115.13
674	115.13
675	115.13
676	115.13
677	115.13
678	115.13
679	115.13
680	115.13
681	115.13
682	115.13
683	115.13
684	115.13
685	115.13
686	115.13
687	115.13
688	115.13
689	115.13
690	115.13
691	115.13
692	115.13
693	115.13
694	115.13
695	115.13
696	115.13
697	115.13
698	115.13
699	115.13
700	115.13
701	115.13
702	115.13
703	115.13
704	115.13
705	115.13
706	115.13
707	115.13
708	115.13
709	115.13
710	115.13
711	115.13
712	115.13
713	115.13
714	115.13
715	115.13
716	115.13
717	115.13
718	115.13
719	115.13
720	115.13
721	115.13
722	115.13
723	115.13
724	115.13
725	115.13
726	115.13
727	115.13
728	115.13
729	115.13
730	115.13
731	115.13
732	115.13
733	115.13
734	115.13
